%time,seq,stamp,frame_id,sonar0,sonar1,sonar2,sonar3,sonar4,sonar5,sonar6,sonar7,sonar8,sonar9
1.57989961933954E+018,6827,1.57989961934015E+018,base_link,329,358,697,1087,1446,4336,2123,190,343,318
1.5798996193789E+018,6828,1.57989961938015E+018,base_link,318,348,954,1067,1457,4254,2113,170,344,308
1.57989961942068E+018,6829,1.57989961942115E+018,base_link,318,348,460,1077,1487,4336,2113,159,323,308
1.57989961946104E+018,6830,1.57989961946215E+018,base_link,307,336,760,1076,1870,4338,2125,428,347,294
1.57989961949963E+018,6831,1.57989961950315E+018,base_link,308,338,800,1077,3391,4326,2114,406,334,281
1.57989961954131E+018,6832,1.57989961954315E+018,base_link,298,327,627,1077,1457,4326,2113,488,312,289
1.57989961958183E+018,6833,1.57989961958315E+018,base_link,298,327,440,1087,1889,4336,2113,406,333,271
1.57989961962279E+018,6834,1.57989961962415E+018,base_link,298,327,666,1057,1889,4347,2123,447,333,261
1.57989961966404E+018,6835,1.57989961966515E+018,base_link,274,329,430,1057,1900,4347,2124,457,703,262
1.579899619705E+018,6836,1.57989961970515E+018,base_link,274,318,564,1068,1540,4368,2124,540,621,262
1.57989961974422E+018,6837,1.57989961974515E+018,base_link,266,305,410,1055,1232,4359,2136,541,408,253
1.57989961978324E+018,6838,1.57989961978615E+018,base_link,267,307,594,1004,1229,4356,1290,391,338,256
1.57989961982402E+018,6839,1.57989961982615E+018,base_link,267,297,388,1046,1518,4367,1239,426,302,240
1.57989961986414E+018,6840,1.57989961986715E+018,base_link,257,297,398,1056,1528,2216,2123,456,312,240
1.57989961990415E+018,6841,1.57989961990815E+018,base_link,245,285,668,1035,1551,4410,2136,408,387,243
1.57989961994536E+018,6842,1.57989961994815E+018,base_link,246,275,500,1024,1528,4387,2123,364,773,229
1.57989961998666E+018,6843,1.57989961998815E+018,base_link,233,277,471,1057,1529,4399,1199,355,313,231
1.57989962002754E+018,6844,1.57989962002915E+018,base_link,226,266,522,1035,1531,4398,2137,492,296,224
1.57989962007073E+018,6845,1.57989962007215E+018,base_link,222,277,657,1026,1540,4430,1188,468,273,211
1.57989962010894E+018,6846,1.57989962011315E+018,base_link,226,266,460,1025,1548,4408,1177,370,266,225
1.57989962015431E+018,6847,1.57989962015315E+018,base_link,215,265,449,942,1542,4421,1180,336,244,213
1.579899620191E+018,6848,1.57989962019315E+018,base_link,215,296,634,921,1558,-1,2122,332,230,188
1.57989962023236E+018,6849,1.57989962023415E+018,base_link,205,306,935,953,1572,-1,1201,357,500,203
1.57989962027671E+018,6850,1.57989962027515E+018,base_link,216,266,903,1015,1570,-1,2124,345,221,196
1.57989962031637E+018,6851,1.57989962031915E+018,base_link,205,245,532,1004,1593,2796,1171,347,788,183
1.57989962035969E+018,6852,1.57989962035915E+018,base_link,195,235,472,1005,1570,4470,1116,323,288,185
1.5798996203964E+018,6853,1.57989962039915E+018,base_link,194,224,397,983,1569,4449,1197,323,229,157
1.57989962043623E+018,6854,1.57989962043915E+018,base_link,184,224,377,932,1579,4459,1145,332,250,157
1.57989962047839E+018,6855,1.57989962048115E+018,base_link,185,225,554,943,1579,4449,2134,334,878,148
1.57989962051879E+018,6856,1.57989962052115E+018,base_link,174,216,573,974,1590,4439,2134,504,882,153
1.57989962055805E+018,6857,1.57989962056115E+018,base_link,181,216,585,996,1612,4461,2145,324,333,149
1.57989962059979E+018,6858,1.57989962060115E+018,base_link,316,203,575,986,1612,-1,1107,304,252,150
1.57989962063782E+018,6859,1.57989962064115E+018,base_link,174,204,512,933,1611,-1,1106,375,857,155
1.57989962067896E+018,6860,1.57989962068215E+018,base_link,174,194,893,923,1601,709,2134,314,873,143
1.57989962071984E+018,6861,1.57989962072315E+018,base_link,161,192,596,924,1612,-1,2145,377,869,139
1.57989962076048E+018,6862,1.57989962076315E+018,base_link,164,204,944,923,1601,699,1219,303,384,128
1.57989962080015E+018,6863,1.57989962080415E+018,base_link,140,206,585,934,1664,4491,1096,324,867,139
1.57989962084242E+018,6864,1.57989962084515E+018,base_link,154,194,790,933,1611,4419,1095,313,672,127
1.5798996208823E+018,6865,1.57989962088615E+018,base_link,150,206,800,933,2053,4480,1096,314,693,128
1.5798996209233E+018,6866,1.57989962092615E+018,base_link,150,195,862,924,1601,4512,2134,345,395,139
1.57989962096424E+018,6867,1.57989962096715E+018,base_link,150,206,543,924,1128,4491,1208,324,672,128
1.5798996210039E+018,6868,1.57989962100715E+018,base_link,154,194,779,923,1611,4491,1095,344,857,127
1.57989962104362E+018,6869,1.57989962104715E+018,base_link,153,193,799,921,1599,4479,1083,323,856,127
1.57989962108396E+018,6870,1.57989962108815E+018,base_link,150,206,842,924,1612,4409,1096,356,384,139
1.57989962112479E+018,6871,1.57989962112566E+018,base_link,154,194,522,913,1631,4480,1105,334,374,127
1.57989962116535E+018,6872,1.57989962116666E+018,base_link,144,183,882,913,1631,-1,2134,334,380,133
1.57989962120683E+018,6873,1.57989962120766E+018,base_link,144,183,327,913,1611,-1,1199,303,729,144
1.57989962124631E+018,6874,1.57989962124866E+018,base_link,144,194,903,923,1611,677,2134,293,652,128
1.57989962128783E+018,6875,1.57989962128866E+018,base_link,144,183,882,922,1641,4490,1187,333,857,127
1.57989962132881E+018,6876,1.57989962132966E+018,base_link,144,183,594,923,1611,4491,1373,303,847,117
1.57989962136846E+018,6877,1.57989962137066E+018,base_link,133,183,779,923,1611,4491,1105,344,425,117
1.57989962140909E+018,6878,1.57989962141066E+018,base_link,133,183,583,932,1610,4500,2134,318,718,124
1.57989962144982E+018,6879,1.57989962145066E+018,base_link,120,184,873,934,1642,4481,1137,437,847,117
1.57989962148889E+018,6880,1.57989962149166E+018,base_link,133,183,502,974,1189,4501,1105,364,200,107
1.57989962152971E+018,6881,1.57989962153166E+018,base_link,120,181,493,976,1653,6591,1096,294,221,109
1.57989962157606E+018,6882,1.57989962157266E+018,base_link,124,204,481,913,1631,-1,1322,283,826,112
1.57989962161184E+018,6883,1.57989962161366E+018,base_link,123,194,502,923,1652,-1,1147,611,826,98
1.57989962165528E+018,6884,1.57989962165366E+018,base_link,110,164,883,913,1653,3156,1261,428,828,99
1.57989962169174E+018,6885,1.57989962169366E+018,base_link,103,152,779,902,1642,4501,2134,416,815,103
1.57989962173372E+018,6886,1.57989962173466E+018,base_link,89,164,862,924,1663,4461,1147,437,817,87
1.5798996217746E+018,6887,1.57989962177666E+018,base_link,91,142,686,911,1655,4473,1139,285,819,89
1.57989962181615E+018,6888,1.57989962181666E+018,base_link,92,142,522,902,1652,4532,2144,539,821,92
1.57989962185484E+018,6889,1.57989962185766E+018,base_link,92,142,871,912,1672,4469,2134,463,811,81
1.57989962189651E+018,6890,1.57989962189766E+018,base_link,82,132,717,881,2118,4511,1140,461,810,80
1.57989962193996E+018,6891,1.57989962193866E+018,base_link,79,144,914,924,1684,4481,1116,427,806,77
1.57989962197682E+018,6892,1.57989962197966E+018,base_link,80,131,503,901,1685,4544,1025,408,808,78
1.5798996220176E+018,6893,1.57989962202066E+018,base_link,82,142,419,902,1662,4480,1146,580,795,65
1.57989962205813E+018,6894,1.57989962206066E+018,base_link,78,133,482,913,1684,4522,1024,376,806,66
1.57989962209898E+018,6895,1.57989962210166E+018,base_link,82,142,872,902,1683,4511,1013,364,785,55
1.57989962213926E+018,6896,1.57989962214266E+018,base_link,70,141,493,901,1675,4513,2146,408,674,68
1.57989962218025E+018,6897,1.57989962218266E+018,base_link,82,142,563,902,1673,4480,1013,303,784,55
1.57989962222013E+018,6898,1.57989962222266E+018,base_link,72,143,882,912,1693,4531,2134,421,811,71
1.57989962226165E+018,6899,1.57989962226266E+018,base_link,72,132,552,891,1672,4511,2144,411,800,71
1.57989962230028E+018,6900,1.57989962230366E+018,base_link,70,131,493,911,1685,4493,1077,356,798,68
1.57989962234088E+018,6901,1.57989962234466E+018,base_link,69,120,482,911,1716,4555,1097,439,232,58
1.57989962238171E+018,6902,1.57989962238566E+018,base_link,72,122,707,913,1683,4542,1064,683,784,45
1.57989962242277E+018,6903,1.57989962242566E+018,base_link,72,111,913,902,1686,4532,2158,430,789,59
1.57989962246268E+018,6904,1.57989962246566E+018,base_link,48,123,255,913,1704,4553,1116,457,786,57
1.57989962250402E+018,6905,1.57989962250766E+018,base_link,61,122,234,913,1673,4563,1013,375,775,34
1.57989962254471E+018,6906,1.57989962254766E+018,base_link,61,111,224,902,1683,4563,1023,508,764,52
1.5798996225861E+018,6907,1.57989962258766E+018,base_link,50,100,222,901,1717,4566,1139,541,777,48
1.57989962262755E+018,6908,1.57989962263066E+018,base_link,50,110,233,901,1692,4582,1114,465,773,33
1.57989962266947E+018,6909,1.57989962267166E+018,base_link,48,113,904,904,1694,4553,1116,489,765,26
1.57989962270978E+018,6910,1.57989962271266E+018,base_link,41,101,254,912,1723,4552,1445,375,753,24
1.57989962275005E+018,6911,1.57989962275366E+018,base_link,37,112,873,913,1725,4555,1003,365,765,26
1.57989962279112E+018,6912,1.57989962279466E+018,base_link,41,101,882,902,1724,4573,1280,560,754,-1
1.57989962283087E+018,6913,1.57989962283466E+018,base_link,39,89,902,911,1723,4561,2173,651,753,-1
1.57989962287159E+018,6914,1.57989962287466E+018,base_link,41,91,861,902,1727,4552,954,461,758,29
1.57989962291232E+018,6915,1.57989962291466E+018,base_link,37,102,307,903,1715,4563,715,467,764,26
1.57989962295128E+018,6916,1.57989962295466E+018,base_link,37,102,317,903,1715,4563,1260,457,764,26
1.57989962299251E+018,6917,1.57989962299466E+018,base_link,38,89,884,914,2003,4564,901,458,755,27
1.57989962303379E+018,6918,1.57989962303466E+018,base_link,37,102,297,903,1715,4594,952,375,764,26
1.57989962307117E+018,6919,1.57989962307466E+018,base_link,41,91,903,892,1724,4563,1249,457,754,-1
1.57989962311108E+018,6920,1.57989962311466E+018,base_link,41,91,224,892,1724,4594,1229,446,753,32
1.57989962315119E+018,6921,1.57989962315466E+018,base_link,38,89,904,905,1736,4574,1282,448,766,27
1.57989962319066E+018,6922,1.57989962319466E+018,base_link,41,91,893,902,1724,4583,1291,611,754,25
1.57989962323045E+018,6923,1.57989962323466E+018,base_link,41,91,861,902,1703,4562,1239,833,771,30
1.57989962327067E+018,6924,1.57989962327466E+018,base_link,51,102,882,902,1714,4583,982,581,754,41
1.57989962331317E+018,6925,1.57989962331566E+018,base_link,50,100,860,901,1712,4551,1238,384,764,24
1.57989962335501E+018,6926,1.57989962335566E+018,base_link,51,111,892,893,1693,4553,1105,498,764,42
1.57989962339302E+018,6927,1.57989962339666E+018,base_link,61,111,213,912,1693,4531,1002,832,780,50
1.57989962343204E+018,6928,1.57989962343666E+018,base_link,58,122,255,913,1684,4543,2165,375,775,45
1.57989962347313E+018,6929,1.57989962347766E+018,base_link,72,122,892,922,1693,4521,1341,693,785,55
1.57989962351408E+018,6930,1.57989962351866E+018,base_link,79,130,513,924,1684,4492,2156,294,662,67
1.57989962355591E+018,6931,1.57989962355866E+018,base_link,78,144,924,913,1673,4512,1116,499,806,77
1.5798996235951E+018,6932,1.57989962359866E+018,base_link,102,142,872,913,1683,4501,1167,334,806,76
1.57989962363432E+018,6933,1.57989962363557E+018,base_link,109,163,533,924,1642,4502,2145,427,827,97
1.57989962367635E+018,6934,1.57989962367557E+018,base_link,120,215,492,934,1642,4502,1157,334,837,107
1.57989962371656E+018,6935,1.57989962371657E+018,base_link,133,214,574,964,1642,4480,2134,436,847,117
1.57989962375817E+018,6936,1.57989962375757E+018,base_link,144,183,902,912,1610,-1,2134,318,862,133
1.57989962379845E+018,6937,1.57989962379857E+018,base_link,164,204,677,933,1611,2829,1096,355,220,138
1.57989962383774E+018,6938,1.57989962383957E+018,base_link,185,204,656,995,1601,-1,1116,303,703,148
1.57989962388121E+018,6939,1.57989962388057E+018,base_link,174,214,904,922,1603,3074,1129,316,624,161
1.5798996239214E+018,6940,1.57989962392057E+018,base_link,192,246,420,954,1591,4491,1137,560,888,169
1.57989962396191E+018,6941,1.57989962396157E+018,base_link,193,243,637,965,1592,4379,1148,552,458,181
1.57989962400147E+018,6942,1.57989962400157E+018,base_link,205,245,542,974,1548,4387,2123,353,661,189
1.57989962404233E+018,6943,1.57989962404257E+018,base_link,216,255,696,953,1572,-1,2127,543,255,204
1.57989962408311E+018,6944,1.57989962408257E+018,base_link,226,266,625,1046,1570,-1,1168,334,677,215
1.57989962412429E+018,6945,1.57989962412457E+018,base_link,226,276,605,1036,1539,-1,1168,452,277,215
1.57989962416514E+018,6946,1.57989962416557E+018,base_link,236,286,913,1046,1529,3239,1157,427,251,225
1.57989962420684E+018,6947,1.57989962420757E+018,base_link,246,286,646,1036,1529,4388,1146,354,251,227
1.5798996242501E+018,6948,1.57989962424957E+018,base_link,267,297,656,1067,1539,4357,1136,488,251,220
1.57989962429012E+018,6949,1.57989962428957E+018,base_link,255,305,421,1045,1572,4369,1138,397,265,233
1.5798996243317E+018,6950,1.57989962433157E+018,base_link,277,316,439,1086,1517,4386,1125,373,251,219
1.57989962437216E+018,6951,1.57989962437157E+018,base_link,278,317,749,1087,1539,4326,1105,426,241,237
1.5798996244116E+018,6952,1.57989962441157E+018,base_link,276,326,925,1096,1562,4400,1118,356,254,233
1.57989962445411E+018,6953,1.57989962445257E+018,base_link,297,327,923,1118,3421,2196,1166,343,240,230
1.5798996244947E+018,6954,1.57989962449357E+018,base_link,284,338,780,1129,3865,-1,1178,417,252,231
1.57989962453609E+018,6955,1.57989962453357E+018,base_link,296,336,832,1109,2466,2200,1138,356,243,233
1.57989962457439E+018,6956,1.57989962457457E+018,base_link,317,357,935,1158,1983,2095,1128,624,244,244
1.57989962461459E+018,6957,1.57989962461457E+018,base_link,298,358,738,1149,3895,-1,1126,617,246,246
1.57989962465541E+018,6958,1.57989962465657E+018,base_link,380,389,810,1139,3885,-1,1106,725,231,240
